procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0 106268   3808 215792    0    0     0     0  646  861  1  1 97  0  1 2025-04-19 12:18:50
 0  0      0 104000   3808 215792    0    0     0     0  776 1003  1  2 96  0  1 2025-04-19 12:18:51
 0  0      0 101984   3808 216288    0    0   496     0  760  950  2  1 96  0  1 2025-04-19 12:18:52
 0  0      0 101480   3816 216288    0    0     0    24  695  905  1  2 97  0  0 2025-04-19 12:18:53
 0  0      0 101016   3816 216288    0    0     0     0  493  714  0  1 99  0  0 2025-04-19 12:18:54
 0  0      0  82832   4096 230440    0    0 14432    12 1687 2773  2  2 93  1  2 2025-04-19 12:18:55
 0  0      0  81352   4096 230440    0    0     0     0  817  997  2  2 95  0  1 2025-04-19 12:18:56
 0  0      0  81112   4096 230440    0    0     0     0  541  764  0  1 98  0  1 2025-04-19 12:18:57
 0  0      0  77864   4104 234436    0    0  3996    76  602  836  1  0 98  0  1 2025-04-19 12:18:58
 0  0      0  77864   4104 234472    0    0    36     0  649  906  1  1 98  0  1 2025-04-19 12:18:59
 0  0      0  77360   4104 234788    0    0   316     0  791 1180  2  1 96  0  1 2025-04-19 12:19:00
 0  0      0  68316   5128 237944    0    0  4176    12  831 1063  1  2 95  0  2 2025-04-19 12:19:01
 0  0      0  66300   5532 239124    0    0  1568     0  743  898  1  1 97  0  0 2025-04-19 12:19:02
 0  0      0  93580   2276 211452    0    0   856    32 1711 1437 19  3 66  0 11 2025-04-19 12:19:03
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  93580   2300 211460    0    0    24     0  776 1069  1  1 96  0  1 2025-04-19 12:19:04
 0  0      0  83404   2632 217132    0    0  6004     0 2126 3325  3  2 92  1  2 2025-04-19 12:19:05
 2  1      0  79400   4476 218772    0    0  3616    12 1029 1297  2  2 95  1  1 2025-04-19 12:19:06
 0  0      0  73312   4556 218920    0    0    80    88  910 1131  1  2 96  0  0 2025-04-19 12:19:07
 1  0      0  73312   4556 218920    0    0     0    56  680 1021  1  1 97  0  1 2025-04-19 12:19:08
 0  0      0  72052   4828 218900    0    0   276     4  658  941  2  1 97  0  1 2025-04-19 12:19:09
 0  0      0  72052   4828 218936    0    0     0     4  478  722  0  1 96  0  3 2025-04-19 12:19:10
 0  0      0 136836   3604 155816    0    0  1608     0 2235 1378 42  3 54  0  1 2025-04-19 12:19:11
 0  0      0 121512   4252 167624    0    0 12344   252 1234 1710  3  2 94  1  1 2025-04-19 12:19:12
 0  0      0 117732   4252 171088    0    0  3464     0  648  951  1  1 94  0  4 2025-04-19 12:19:13
 0  0      0 110436   4252 178052    0    0  6964     0  562  807  1  1 97  0  0 2025-04-19 12:19:14
 0  0      0  83276   4700 187876    0    0 10272     0 1951 3184  3  3 92  1  2 2025-04-19 12:19:15
 0  0      0  81540   4724 188628    0    0   772     0  746  924  2  1 96  0  1 2025-04-19 12:19:16
 0  0      0  80280   4724 194536    0    0  5944    72  851 1058  2  2 95  0  0 2025-04-19 12:19:17
 0  0      0  80280   4732 194580    0    0     8    64  736  986  1  1 98  0  1 2025-04-19 12:19:18
 1  0      0  86940    996 201532    0    0 39920     0  965  843  4  2 89  4  1 2025-04-19 12:19:19
 0  0      0  84672   1672 202404    0    0  1588     0 1110  874 13  1 85  0  1 2025-04-19 12:19:20
 0  0      0  84420   1828 202560    0    0   312     0  595  799  1  1 98  0  0 2025-04-19 12:19:21
 0  0      0  79884   3980 203668    0    0  3252     0  958 1162  1  2 95  1  1 2025-04-19 12:19:22
 0  0      0  79884   3992 203668    0    0     4    80  547  807  1  0 99  0  0 2025-04-19 12:19:23
 0  0      0  79884   3992 203668    0    0     0     4  513  766  0  1 98  0  0 2025-04-19 12:19:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0 103684   4704 177744    0    0 13760    12 2106 3443  2  3 93  1  0 2025-04-19 12:19:25
 0  0      0 101460   4704 179364    0    0  1620     0  569  762  1  1 97  0  1 2025-04-19 12:19:26
 0  0      0  88104   4704 193992    0    0 14628     0  612  849  1  1 98  0  1 2025-04-19 12:19:27
 0  0      0  85080   4712 197096    0    0  3104   128  631  886  1  1 97  0  1 2025-04-19 12:19:28
 0  0      0  81048   4712 201020    0    0  3924     0  534  723  1  1 98  0  0 2025-04-19 12:19:29
 0  0      0  81048   4712 201020    0    0     0     0  492  726  0  0 99  0  0 2025-04-19 12:19:30
 0  0      0  81048   4712 201020    0    0     0     0  486  676  1  1 98  0  1 2025-04-19 12:19:31
 0  0      0  80544   5112 201040    0    0   400    12  602  793  0  0 99  0  0 2025-04-19 12:19:32
 0  0      0  80320   5128 201040    0    0     8    84  634  866  1  1 97  0  1 2025-04-19 12:19:33
 0  0      0  76288   5132 205856    0    0  4928     0  759  903  1  1 97  0  0 2025-04-19 12:19:34
 0  0      0 110444   2220 171132    0    0  9216     0 1627 2667  2  2 95  0  0 2025-04-19 12:19:35
 0  0      0 109952   2516 171676    0    0   840     0  602  835  1  2 96  0  2 2025-04-19 12:19:36
 0  0      0 109952   2516 171676    0    0     0     0  528  762  1  0 98  0  1 2025-04-19 12:19:37
 0  0      0 103400   2528 179432    0    0  7764   144  596  841  0  1 97  0  1 2025-04-19 12:19:38
 0  0      0 103400   2528 179436    0    0     0     0  489  724  0  1 98  0  1 2025-04-19 12:19:39
 0  0      0 103176   2528 181328    0    0  1888     0  508  735  0  0 99  0  1 2025-04-19 12:19:40
 0  0      0 103176   2528 181328    0    0     0     0  460  704  1  0 98  0  1 2025-04-19 12:19:41
 0  0      0 103176   2528 181328    0    0     0     0  720 1145  1  1 98  0  1 2025-04-19 12:19:42
 0  0      0 102952   2540 181328    0    0     4    40  502  731  1  0 98  0  1 2025-04-19 12:19:43
 0  0      0 102952   2540 181328    0    0     0     0  497  753  1  1 98  0  0 2025-04-19 12:19:44
 0  0      0 104596   2548 187464    0    0  6144     0 1416 2447  2  2 94  0  1 2025-04-19 12:19:45
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  96404   2548 187464    0    0     0     0  580  823  1  1 99  0  0 2025-04-19 12:19:46
 1  0      0  96404   2548 187464    0    0     0     0  514  742  0  1 98  0  1 2025-04-19 12:19:47
 0  0      0  96180   2556 187456    0    0     0    92  564  794  1  0 99  0  0 2025-04-19 12:19:48
 0  0      0  96180   2556 187464    0    0     0     0  530  780  1  1 97  0  2 2025-04-19 12:19:49
 0  0      0  95928   2556 187464    0    0     0     0  541  757  1  0 98  0  1 2025-04-19 12:19:50
 0  0      0  95928   2556 187464    0    0     0     0  489  707  1  1 98  0  0 2025-04-19 12:19:51
 0  0      0  95704   2556 187464    0    0     0     0  518  725  1  1 99  0  0 2025-04-19 12:19:52
 0  0      0  95480   2564 187464    0    0     0    24  538  744  1  1 98  0  0 2025-04-19 12:19:53
 0  0      0  95480   2564 187464    0    0     0     0  529  753  1  0 98  0  1 2025-04-19 12:19:54
 1  0      0  89648   2564 187464    0    0     0     0  802 1482  1  1 97  0  0 2025-04-19 12:19:55
 0  0      0  80516   2564 187468    0    0     0     0 1128 1659  2  3 94  0  1 2025-04-19 12:19:56
 0  0      0  80536   2564 187632    0    0   208     0  542  792  1  1 96  0  2 2025-04-19 12:19:57
 0  0      0  80312   2572 187672    0    0     0    72  520  745  0  1 98  0  1 2025-04-19 12:19:58
 0  0      0  80312   2572 187672    0    0     0     4  475  717  0  0 100  0  0 2025-04-19 12:19:59
 0  0      0  80312   2572 187672    0    0     0     0  501  723  1  1 97  0  1 2025-04-19 12:20:00
 0  0      0  80592   2572 187672    0    0     0     0  466  693  0  1 97  0  1 2025-04-19 12:20:01
 0  0      0  92500   5280 191484    0    0  6512     0 1066 1213  2  2 89  2  6 2025-04-19 12:20:02
 0  0      0  92276   5288 191484    0    0     0    24  468  704  1  1 95  1  3 2025-04-19 12:20:03
 1  0      0  91800   5288 191484    0    0     0     0  504  752  1  0 97  0  2 2025-04-19 12:20:04
 0  0      0  91548   5288 191484    0    0     0     8  463  680  0  1 95  0  4 2025-04-19 12:20:05
 1  0      0  77004   5288 191484    0    0     0     0 1331 2341  2  3 89  0  6 2025-04-19 12:20:06
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  71900   5288 194928    0    0  3484     0  824 1049  1  1 96  0  1 2025-04-19 12:20:07
 0  0      0  71648   5296 194968    0    0     0    80  547  771  1  1 95  2  2 2025-04-19 12:20:08
 0  0      0  71648   5296 194968    0    0     0     0  525  781  1  0 98  0  1 2025-04-19 12:20:09
 0  0      0  71648   5296 194968    0    0     0     8  524  737  0  1 98  0  1 2025-04-19 12:20:10
 0  0      0  71648   5296 194968    0    0     0     0  518  756  0  1 98  0  1 2025-04-19 12:20:11
 0  0      0  69632   5296 194968    0    0     0     0  877 1156  2  1 97  0  0 2025-04-19 12:20:12
 0  0      0  66104   5304 199228    0    0  4260    24  639  885  1  1 96  0  2 2025-04-19 12:20:13
 0  0      0  82168   5304 197100    0    0     0     0  509  759  1  0 98  0  1 2025-04-19 12:20:14
 0  0      0  82712   5304 197100    0    0     0     8  483  697  1  1 97  0  2 2025-04-19 12:20:15
 0  0      0  67936   5304 197104    0    0     0     0 1442 2400  3  2 90  0  6 2025-04-19 12:20:16
 0  0      0  67936   5304 197104    0    0     0     0  503  780  1  0 99  0  0 2025-04-19 12:20:17
 0  0      0  67936   5312 197984    0    0   880    84  541  787  1  1 98  0  0 2025-04-19 12:20:18
 0  0      0  67936   5316 200584    0    0  2676     0  547  764  0  1 97  0  2 2025-04-19 12:20:19
 0  0      0  67936   5316 200656    0    0     0     0  468  707  0  1 99  0  0 2025-04-19 12:20:20
 0  0      0  67936   5316 200656    0    0     0     8  476  716  1  0 98  0  1 2025-04-19 12:20:21
 0  0      0  67936   5316 200656    0    0     0     0  445  670  1  1 97  0  1 2025-04-19 12:20:22
 0  0      0  67936   5316 200656    0    0     0     0  490  745  0  0 99  0  0 2025-04-19 12:20:23
 0  0      0  67936   5324 200656    0    0     0    40  504  740  0  0 99  0  1 2025-04-19 12:20:24
 0  0      0  67936   5324 200656    0    0     0     0  450  680  1  1 98  0  1 2025-04-19 12:20:25
 0  0      0  72176   6324 209952    0    0 23704     0 2048 2840  3  2 91  2  2 2025-04-19 12:20:26
 0  0      0  67828   6328 209956    0    0     8     4  559  814  0  1 97  0  1 2025-04-19 12:20:27
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  67604   6340 209944    0    0    16     0  568  810  1  1 97  0  1 2025-04-19 12:20:28
 0  0      0  67604   6348 209960    0    0     0    68  509  749  1  0 97  0  2 2025-04-19 12:20:29
 0  0      0  67604   6348 209960    0    0     0     0  470  700  0  1 98  0  1 2025-04-19 12:20:30
 0  0      0  67128   6348 209960    0    0     0     0  562  739  1  1 97  0  1 2025-04-19 12:20:31
 0  0      0  67128   6348 209960    0    0     0     4  504  706  0  0 99  0  0 2025-04-19 12:20:32
 0  0      0  67128   6348 209960    0    0     0     0  538  741  1  1 97  0  1 2025-04-19 12:20:33
 0  0      0  67128   6356 209960    0    0     0    72  527  737  0  1 97  0  2 2025-04-19 12:20:34
 0  0      0  66876   6356 213828    0    0  3912     0  687  768  1  1 97  0  1 2025-04-19 12:20:35
 0  0      0  82792   5924 201040    0    0  3636     0 1784 2974  3  2 94  0  1 2025-04-19 12:20:36
 0  0      0  79796   5932 204316    0    0  3292     4  565  821  0  1 96  0  3 2025-04-19 12:20:37
 0  0      0  79320   5932 204324    0    0     0     0  506  769  1  0 98  0  1 2025-04-19 12:20:38
 0  0      0  79320   5940 204324    0    0     0    56  479  729  1  1 98  0  1 2025-04-19 12:20:39
 0  0      0  79320   5940 204324    0    0     0     4  459  720  0  0 98  0  1 2025-04-19 12:20:40
 0  0      0  79320   5940 204324    0    0     0    36  458  689  0  1 99  0  0 2025-04-19 12:20:41
 0  0      0  79320   5940 204324    0    0     0     0  674 1045  1  0 98  0  0 2025-04-19 12:20:42
 0  0      0  73776   5944 212132    0    0  7820     4  771  957  1  1 96  1  1 2025-04-19 12:20:43
 0  0      0  73524   5952 212140    0    0     0    20  478  740  1  1 98  0  0 2025-04-19 12:20:44
 0  0      0  73524   5952 212140    0    0     0     0  407  659  1  0 97  0  2 2025-04-19 12:20:45
 0  0      0  79036   1244 191900    0    0 11788     0 1804 2811  2  4 93  0  1 2025-04-19 12:20:46
 0  0      0  78812   1368 191900    0    0   124     0  525  757  1  1 98  0  0 2025-04-19 12:20:47
 0  0      0  78812   1368 191900    0    0     0     0  477  729  0  0 99  0  0 2025-04-19 12:20:48
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  78588   1472 191900    0    0    96    72  506  735  0  1 97  0  2 2025-04-19 12:20:49
 0  0      0  78364   1472 191900    0    0     0     0  473  698  1  0 99  0  0 2025-04-19 12:20:50
 0  0      0  78364   1472 191900    0    0     0     0  509  780  1  1 96  0  2 2025-04-19 12:20:51
 0  0      0  78140   1472 191900    0    0     0     0  476  733  0  1 97  0  2 2025-04-19 12:20:52
 0  0      0  78140   1472 191904    0    0     0     0  460  726  1  0 99  0  0 2025-04-19 12:20:53
 0  0      0  78140   1484 191904    0    0     4    28  489  747  0  0 97  0  2 2025-04-19 12:20:54
 0  0      0  77916   1484 191904    0    0     0     0  454  703  1  1 98  0  1 2025-04-19 12:20:55
 0  0      0  91980   1492 192264    0    0   368     4 1557 2651  3  2 95  0  0 2025-04-19 12:20:56
 1  0      0  91728   1492 192264    0    0     0     4  529  810  1  0 99  0  0 2025-04-19 12:20:57
 0  0      0  91504   1492 192264    0    0     0     0  558  810  1  1 98  0  0 2025-04-19 12:20:58
 0  0      0  91028   1500 192264    0    0     0    84  494  733  1  1 99  0  0 2025-04-19 12:20:59
 0  0      0  91028   1500 192264    0    0     0     4  484  714  0  0 99  0  0 2025-04-19 12:21:00
 0  0      0  90804   1500 192264    0    0     0     0  488  734  1  1 98  0  1 2025-04-19 12:21:01
 0  0      0  90804   1500 192264    0    0     0     0  459  728  0  0 99  0  0 2025-04-19 12:21:02
 0  0      0  90580   1500 192264    0    0     0     0  459  748  0  0 98  0  1 2025-04-19 12:21:03
 0  0      0  90580   1508 192264    0    0     0    20  510  782  1  1 97  0  2 2025-04-19 12:21:04
 0  0      0  87584   1508 196164    0    0  3900     0  611  764  2  1 97  0  0 2025-04-19 12:21:05
 0  0      0  85820   1508 196164    0    0     0     4 1517 2777  2  2 94  0  2 2025-04-19 12:21:06
 0  0      0  85820   1508 196164    0    0     0     0  576  919  0  0 97  0  3 2025-04-19 12:21:07
 0  0      0  77628   1508 196164    0    0     0     0  505  733  0  1 98  0  0 2025-04-19 12:21:08
 0  0      0  77628   1516 196164    0    0     0    68  513  757  1  1 97  0  1 2025-04-19 12:21:09
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  77628   1516 196164    0    0     0     0  493  717  1  0 99  0  1 2025-04-19 12:21:10
 0  0      0  77628   1568 198272    0    0  2204     0  668  875  1  1 97  0  1 2025-04-19 12:21:11
 0  0      0  77628   1568 198320    0    0     0     4  666  963  1  1 97  0  1 2025-04-19 12:21:12
 0  0      0  75360   2080 200040    0    0  2300     4  761  895  1  1 96  1  1 2025-04-19 12:21:13
 0  0      0  75360   2088 200120    0    0     0    68  544  775  0  1 99  0  0 2025-04-19 12:21:14
 0  0      0  75360   2088 200124    0    0     0     0  583  766  0  1 98  0  1 2025-04-19 12:21:15
 0  0      0  70008   2088 200120    0    0     0     0 1408 2354  2  2 94  0  3 2025-04-19 12:21:16
 1  0      0  70008   2088 200124    0    0     0     4  554  782  0  0 99  0  1 2025-04-19 12:21:17
 0  0      0  70008   2092 200132    0    0     4     8  551  795  1  1 97  0  1 2025-04-19 12:21:18
 1  0      0  70008   2100 200132    0    0     0   144  525  783  0  1 95  0  3 2025-04-19 12:21:19
 0  0      0  70008   2100 200132    0    0     0     0  532  759  0  0 99  0  0 2025-04-19 12:21:20
 0  0      0  69784   2100 200132    0    0     0     0  500  708  0  1 97  0  2 2025-04-19 12:21:21
 1  0      0  69784   2100 200132    0    0     0     4  510  726  1  1 96  0  3 2025-04-19 12:21:22
 0  0      0  69784   2100 200132    0    0     0     0  473  705  0  1 99  0  0 2025-04-19 12:21:23
 0  0      0  69560   2108 200132    0    0     0    20  520  750  1  0 98  0  1 2025-04-19 12:21:24
 0  0      0  66788   2232 204212    0    0  4204     0  593  758  0  1 96  0  2 2025-04-19 12:21:25
 0  0      0 131948   1400 161364    0    0  3392     0 1653 2669  2  2 95  0  0 2025-04-19 12:21:26
 1  0      0 131004   1432 161504    0    0   184     0  564  810  0  1 98  0  1 2025-04-19 12:21:27
 1  0      0 131004   1432 161504    0    0     0     4  536  772  0  0 99  0  0 2025-04-19 12:21:28
